transaction_id,timestamp,store_id,customer_type,basket_type,items
6060,2024-04-02 23:52:02,5,casual_reader,gift,novel|bookmark|gift_wrap
6061,2024-03-01 11:48:08,8,student,study_set,textbook|notebook|highlighter
6062,2024-02-29 16:57:47,7,student,stationery,notebook|pen|highlighter
6063,2024-12-16 18:55:09,2,student,notes,sticky_notes|pen|notebook
6064,2024-09-15 02:25:17,7,student,journaling,diary|pen|bookmark
6065,2024-08-12 13:49:49,9,office_worker,reading,novel|book
6066,2024-01-12 12:32:25,9,student,journaling,diary|pen
6067,2024-09-26 20:31:02,6,office_worker,office,planner|pen|bookmark
6068,2024-01-15 13:42:20,1,casual_reader,stationery,notebook|pen|highlighter
6069,2024-04-14 01:47:01,4,office_worker,office,planner|pen
6070,2024-07-12 22:40:12,2,student,gift,novel|bookmark|gift_wrap
6071,2024-01-18 15:00:20,2,student,books,book|bookmark
6072,2024-10-15 01:29:01,1,student,study_set,textbook|notebook|highlighter
6073,2024-09-01 06:37:42,9,casual_reader,office,planner|pen
6074,2024-06-19 18:14:51,9,office_worker,office,planner|pen
6075,2024-03-18 06:59:24,3,casual_reader,school,pencil|eraser|notebook
6076,2024-12-17 03:58:26,7,office_worker,office,planner|pen
6077,2024-08-04 16:39:05,2,student,reading,novel|book
6078,2024-09-30 15:26:02,9,office_worker,stationery,notebook|pen|highlighter
6079,2024-10-10 20:29:41,10,office_worker,gift,novel|bookmark|gift_wrap
6080,2024-04-04 03:24:50,4,student,mixed,book|notebook|pen
6081,2024-11-13 10:48:44,3,student,reading,novel|book
6082,2024-02-02 01:26:45,5,casual_reader,office,planner|pen|highlighter
6083,2024-02-24 15:22:53,3,office_worker,study_set,textbook|notebook|highlighter
6084,2024-03-08 11:55:03,4,office_worker,gift,novel|bookmark|gift_wrap
6085,2024-12-18 00:33:07,10,student,journaling,diary|pen
6086,2024-01-15 16:30:12,6,office_worker,notes,sticky_notes|pen|notebook|bookmark
6087,2024-06-18 10:17:51,9,student,reading,novel|book
6088,2024-06-17 10:27:58,7,student,gift,novel|bookmark|gift_wrap
6089,2024-12-23 10:22:59,2,student,office,planner|pen
6090,2024-12-06 05:35:23,1,student,notes,sticky_notes|pen|notebook
6091,2024-12-30 01:48:14,2,student,books,book|bookmark|sticky_notes
6092,2024-12-09 22:03:54,7,student,reading,novel|book|eraser
6093,2024-03-30 14:00:28,7,student,notes,sticky_notes|pen|notebook
6094,2024-03-23 22:46:53,9,student,office,planner|pen
6095,2024-04-02 21:09:22,2,office_worker,notes,sticky_notes|pen|notebook|bookmark
6096,2024-12-23 09:57:16,1,casual_reader,study_set,textbook|notebook|highlighter|eraser
6097,2024-06-04 03:47:36,1,student,journaling,diary|pen
6098,2024-10-24 15:07:03,11,office_worker,study_set,textbook|notebook|highlighter
6099,2024-09-30 03:55:09,1,student,office,planner|pen
6100,2024-02-15 21:02:47,8,student,office,planner|pen
6101,2024-03-30 14:52:07,1,student,stationery,notebook|pen|highlighter
6102,2024-06-07 09:24:39,1,student,gift,novel|bookmark|gift_wrap
6103,2024-03-03 17:26:01,7,office_worker,stationery,notebook|pen|highlighter
6104,2024-02-03 09:41:42,9,casual_reader,journaling,diary|pen
6105,2024-05-14 09:42:08,3,office_worker,school,pencil|eraser|notebook
6106,2024-04-02 08:37:23,7,student,gift,novel|bookmark|gift_wrap
6107,2024-01-05 16:11:01,4,student,notes,sticky_notes|pen|notebook
6108,2024-10-23 06:47:28,8,office_worker,gift,novel|bookmark|gift_wrap|highlighter|book
6109,2024-06-05 11:41:55,10,office_worker,notes,sticky_notes|pen|notebook
6110,2024-12-04 08:54:49,12,casual_reader,books,book|bookmark
6111,2024-04-10 08:21:13,5,student,gift,novel|bookmark|gift_wrap|highlighter
6112,2024-02-25 15:34:39,9,office_worker,study_set,textbook|notebook|highlighter|sticky_notes
6113,2024-04-29 15:27:43,10,casual_reader,school,pencil|eraser|notebook
6114,2024-04-08 11:51:23,8,office_worker,books,book|bookmark
6115,2024-08-06 23:12:08,4,student,study_set,textbook|notebook|highlighter|eraser
6116,2024-04-03 11:41:58,9,student,school,pencil|eraser|notebook
6117,2024-09-08 21:14:15,11,casual_reader,school,pencil|eraser|notebook
6118,2024-12-22 04:18:07,1,student,stationery,notebook|pen|highlighter
6119,2024-10-17 05:05:07,2,student,reading,novel|book
6120,2024-02-24 05:06:06,5,student,school,pencil|eraser|notebook|highlighter
6121,2024-09-14 21:50:30,3,student,notes,sticky_notes|pen|notebook
6122,2024-10-29 22:57:55,7,student,school,pencil|eraser|notebook
6123,2024-02-13 05:28:37,1,student,reading,novel|book
6124,2024-12-24 00:48:25,8,office_worker,study_set,textbook|notebook|highlighter
6125,2024-04-23 20:43:26,4,casual_reader,reading,novel|book
6126,2024-05-14 12:38:18,7,office_worker,mixed,book|notebook|pen|bookmark
6127,2024-04-05 00:59:58,2,office_worker,study_set,textbook|notebook|highlighter|sticky_notes
6128,2024-08-17 01:24:02,4,student,gift,novel|bookmark|gift_wrap
6129,2024-11-21 21:10:24,12,casual_reader,gift,novel|bookmark|gift_wrap
6130,2024-07-24 20:54:04,7,casual_reader,school,pencil|eraser|notebook|sticky_notes
6131,2024-11-25 03:12:22,4,office_worker,stationery,notebook|pen|highlighter
6132,2024-11-22 11:11:31,11,student,gift,novel|bookmark|gift_wrap|sticky_notes
6133,2024-12-08 20:15:39,6,student,school,pencil|eraser|notebook
6134,2024-03-02 23:48:17,11,student,office,planner|pen
6135,2024-03-19 01:22:19,4,student,stationery,notebook|pen|highlighter|bookmark
6136,2024-04-10 02:15:27,1,casual_reader,study_set,textbook|notebook|highlighter
6137,2024-11-28 19:00:13,3,student,school,pencil|eraser|notebook
6138,2024-07-14 12:27:38,6,student,journaling,diary|pen
6139,2024-08-15 12:57:28,11,student,office,planner|pen
6140,2024-08-18 04:20:07,4,casual_reader,notes,sticky_notes|pen|notebook|bookmark
6141,2024-04-06 15:00:51,7,office_worker,gift,novel|bookmark|gift_wrap
6142,2024-02-19 20:46:22,9,student,school,pencil|eraser|notebook|highlighter
6143,2024-01-28 23:01:05,7,casual_reader,notes,sticky_notes|pen|notebook
6144,2024-07-15 21:37:20,5,casual_reader,school,pencil|eraser|notebook|bookmark|book
6145,2024-02-16 01:46:23,10,student,school,pencil|eraser|notebook
6146,2024-07-18 04:58:49,8,student,gift,novel|bookmark|gift_wrap
6147,2024-07-02 20:28:18,3,office_worker,journaling,diary|pen
6148,2024-09-07 14:15:06,6,office_worker,notes,sticky_notes|pen|notebook|eraser
6149,2024-11-03 03:35:29,11,student,notes,sticky_notes|pen|notebook
6150,2024-02-09 18:32:36,6,student,books,book|bookmark
6151,2024-05-07 10:21:55,3,student,gift,novel|bookmark|gift_wrap
6152,2024-09-06 11:39:13,8,student,study_set,textbook|notebook|highlighter|eraser
6153,2024-04-24 08:49:44,10,office_worker,gift,novel|bookmark|gift_wrap
6154,2024-11-17 22:35:09,5,student,books,book|bookmark
6155,2024-04-06 11:54:47,4,student,stationery,notebook|pen|highlighter|bookmark
6156,2024-09-11 03:01:02,11,student,journaling,diary|pen
6157,2024-01-12 02:03:11,4,casual_reader,study_set,textbook|notebook|highlighter
6158,2024-05-30 08:07:48,12,student,study_set,textbook|notebook|highlighter|eraser
6159,2024-01-01 03:44:29,8,student,notes,sticky_notes|pen|notebook
6160,2024-03-27 11:30:07,9,student,stationery,notebook|pen|highlighter|bookmark
6161,2024-12-24 00:54:13,11,office_worker,notes,sticky_notes|pen|notebook
6162,2024-02-02 15:05:24,5,office_worker,study_set,textbook|notebook|highlighter|bookmark
6163,2024-08-29 18:55:40,5,student,notes,sticky_notes|pen|notebook
6164,2024-10-14 22:12:44,6,student,school,pencil|eraser|notebook|bookmark
6165,2024-03-02 02:51:14,2,student,mixed,book|notebook|pen|bookmark|eraser
6166,2024-01-06 10:54:06,9,student,gift,novel|bookmark|gift_wrap
6167,2024-05-29 04:54:42,5,student,books,book|bookmark
6168,2024-04-23 08:17:08,5,student,stationery,notebook|pen|highlighter|bookmark
6169,2024-04-04 13:02:49,12,office_worker,reading,novel|book
6170,2024-03-09 09:05:39,11,office_worker,gift,novel|bookmark|gift_wrap
6171,2024-12-27 02:31:13,5,student,gift,novel|bookmark|gift_wrap|eraser
6172,2024-03-19 13:15:06,10,casual_reader,school,pencil|eraser|notebook
6173,2024-12-15 15:07:11,6,student,reading,novel|book
6174,2024-06-23 13:13:51,10,student,study_set,textbook|notebook|highlighter
6175,2024-02-28 18:50:45,12,student,notes,sticky_notes|pen|notebook
6176,2024-03-01 07:50:57,8,student,notes,sticky_notes|pen|notebook
6177,2024-03-31 20:27:43,10,office_worker,reading,novel|book|eraser
6178,2024-03-15 09:08:15,3,student,office,planner|pen|bookmark
6179,2024-07-14 19:14:40,5,office_worker,school,pencil|eraser|notebook
6180,2024-02-07 05:19:37,5,student,notes,sticky_notes|pen|notebook
6181,2024-04-24 21:59:46,2,student,office,planner|pen
6182,2024-06-10 16:29:25,7,student,gift,novel|bookmark|gift_wrap
6183,2024-11-10 03:03:46,1,casual_reader,stationery,notebook|pen|highlighter
6184,2024-11-07 10:13:03,4,student,study_set,textbook|notebook|highlighter
6185,2024-05-07 08:03:20,8,student,study_set,textbook|notebook|highlighter|bookmark
6186,2024-10-09 23:03:26,7,student,books,book|bookmark
6187,2024-09-21 16:25:59,5,casual_reader,gift,novel|bookmark|gift_wrap
6188,2024-05-21 08:54:53,3,office_worker,books,book|bookmark
6189,2024-12-13 19:40:00,9,casual_reader,notes,sticky_notes|pen|notebook
6190,2024-04-07 13:49:05,11,student,study_set,textbook|notebook|highlighter
6191,2024-06-01 23:16:08,8,office_worker,journaling,diary|pen
6192,2024-08-29 09:09:39,8,student,office,planner|pen|highlighter
6193,2024-07-23 00:52:45,1,casual_reader,journaling,diary|pen|bookmark
6194,2024-10-10 07:03:07,1,student,reading,novel|book
6195,2024-03-16 15:44:32,10,casual_reader,reading,novel|book
6196,2024-05-13 00:04:59,1,student,school,pencil|eraser|notebook|highlighter
6197,2024-02-06 09:56:29,2,office_worker,school,pencil|eraser|notebook
6198,2024-10-13 04:47:02,3,student,stationery,notebook|pen|highlighter
6199,2024-12-08 06:45:58,3,casual_reader,study_set,textbook|notebook|highlighter
6200,2024-05-24 18:23:52,6,office_worker,study_set,textbook|notebook|highlighter|bookmark
6201,2024-01-06 18:24:04,5,office_worker,reading,novel|book|bookmark
6202,2024-06-22 10:17:01,10,casual_reader,office,planner|pen|bookmark
6203,2024-05-09 13:53:36,6,office_worker,notes,sticky_notes|pen|notebook|bookmark
6204,2024-06-08 14:37:01,6,casual_reader,mixed,book|notebook|pen|bookmark
6205,2024-10-30 03:01:31,6,casual_reader,mixed,book|notebook|pen|eraser
6206,2024-06-03 10:09:51,4,office_worker,notes,sticky_notes|pen|notebook
6207,2024-03-08 15:21:33,3,student,reading,novel|book
6208,2024-05-11 01:48:58,12,office_worker,mixed,book|notebook|pen|highlighter
6209,2024-09-30 22:50:39,6,office_worker,school,pencil|eraser|notebook
6210,2024-09-10 14:42:58,7,office_worker,office,planner|pen
6211,2024-04-18 04:47:59,11,casual_reader,journaling,diary|pen
6212,2024-07-02 05:05:15,2,student,journaling,diary|pen
6213,2024-08-16 22:51:00,1,casual_reader,office,planner|pen
6214,2024-07-14 16:36:25,2,student,books,book|bookmark|eraser
6215,2024-08-06 13:36:05,6,office_worker,office,planner|pen
6216,2024-02-05 13:45:28,9,office_worker,reading,novel|book
6217,2024-09-29 22:08:41,1,student,school,pencil|eraser|notebook
6218,2024-05-11 00:13:02,1,student,reading,novel|book
6219,2024-07-02 11:41:17,1,office_worker,study_set,textbook|notebook|highlighter
6220,2024-08-25 09:21:31,4,student,gift,novel|bookmark|gift_wrap
6221,2024-05-23 15:41:24,1,student,journaling,diary|pen
6222,2024-09-27 08:27:01,12,student,study_set,textbook|notebook|highlighter
6223,2024-09-23 07:46:35,1,office_worker,mixed,book|notebook|pen
6224,2024-10-04 06:15:18,3,office_worker,notes,sticky_notes|pen|notebook
6225,2024-05-22 04:28:35,7,student,gift,novel|bookmark|gift_wrap
6226,2024-02-20 05:26:53,10,casual_reader,school,pencil|eraser|notebook
6227,2024-01-16 19:40:17,7,student,journaling,diary|pen|eraser
6228,2024-05-05 20:25:36,12,office_worker,notes,sticky_notes|pen|notebook
6229,2024-05-28 18:32:09,1,casual_reader,books,book|bookmark
6230,2024-07-23 23:18:09,12,casual_reader,mixed,book|notebook|pen
6231,2024-02-05 15:08:10,7,student,notes,sticky_notes|pen|notebook
6232,2024-04-30 09:17:59,2,student,books,book|bookmark
6233,2024-07-13 00:40:15,8,student,study_set,textbook|notebook|highlighter|sticky_notes
6234,2024-02-29 01:28:37,9,student,books,book|bookmark
6235,2024-08-24 11:01:35,12,student,office,planner|pen|highlighter
6236,2024-11-22 19:31:19,8,student,school,pencil|eraser|notebook|bookmark
6237,2024-01-22 20:52:45,7,student,notes,sticky_notes|pen|notebook
6238,2024-11-27 00:13:47,7,student,office,planner|pen
6239,2024-11-06 18:32:25,2,casual_reader,study_set,textbook|notebook|highlighter
6240,2024-01-14 00:55:39,12,student,reading,novel|book
6241,2024-04-28 01:45:45,4,student,notes,sticky_notes|pen|notebook
6242,2024-08-29 08:04:29,1,casual_reader,mixed,book|notebook|pen
6243,2024-07-25 17:55:57,8,casual_reader,books,book|bookmark
6244,2024-10-28 23:21:22,2,student,stationery,notebook|pen|highlighter
6245,2024-10-15 14:29:06,5,student,journaling,diary|pen|bookmark
6246,2024-12-22 16:07:50,9,casual_reader,office,planner|pen
6247,2024-10-11 07:47:55,12,office_worker,stationery,notebook|pen|highlighter
6248,2024-04-28 14:30:28,7,student,stationery,notebook|pen|highlighter
6249,2024-04-01 06:30:43,11,student,books,book|bookmark
6250,2024-07-17 18:54:09,11,student,school,pencil|eraser|notebook
6251,2024-11-06 07:52:29,2,student,school,pencil|eraser|notebook
6252,2024-01-05 17:26:46,12,student,study_set,textbook|notebook|highlighter|sticky_notes
6253,2024-08-25 02:48:26,7,casual_reader,mixed,book|notebook|pen
6254,2024-05-28 15:46:35,11,student,stationery,notebook|pen|highlighter
6255,2024-10-09 06:24:44,8,casual_reader,gift,novel|bookmark|gift_wrap|sticky_notes
6256,2024-07-11 16:18:20,12,office_worker,journaling,diary|pen
6257,2024-05-07 12:04:26,5,office_worker,reading,novel|book
6258,2024-10-14 09:34:56,4,casual_reader,mixed,book|notebook|pen
6259,2024-01-02 14:14:29,7,student,journaling,diary|pen
6260,2024-06-08 11:55:19,6,student,notes,sticky_notes|pen|notebook
6261,2024-02-27 10:20:17,7,office_worker,study_set,textbook|notebook|highlighter
6262,2024-04-30 01:27:25,3,office_worker,journaling,diary|pen
6263,2024-02-27 01:53:37,6,student,school,pencil|eraser|notebook
6264,2024-05-21 16:16:04,9,student,gift,novel|bookmark|gift_wrap|highlighter
6265,2024-01-05 08:41:05,10,student,reading,novel|book
6266,2024-11-20 18:30:03,3,student,study_set,textbook|notebook|highlighter|bookmark
6267,2024-01-07 22:24:57,3,casual_reader,stationery,notebook|pen|highlighter|sticky_notes
6268,2024-06-25 13:34:00,9,casual_reader,reading,novel|book
6269,2024-04-07 16:03:18,2,office_worker,office,planner|pen|bookmark
6270,2024-11-08 19:14:32,1,student,journaling,diary|pen
6271,2024-06-20 02:57:21,1,office_worker,school,pencil|eraser|notebook|highlighter
6272,2024-12-25 20:36:11,4,student,journaling,diary|pen
6273,2024-05-03 08:57:11,1,student,notes,sticky_notes|pen|notebook|bookmark
6274,2024-02-25 13:06:32,11,office_worker,school,pencil|eraser|notebook
6275,2024-12-14 10:32:38,10,student,stationery,notebook|pen|highlighter|bookmark
6276,2024-02-13 00:43:51,1,student,office,planner|pen
6277,2024-06-21 04:52:32,1,casual_reader,notes,sticky_notes|pen|notebook
6278,2024-12-17 09:54:58,6,student,reading,novel|book
6279,2024-05-23 07:04:27,3,student,mixed,book|notebook|pen
6280,2024-08-24 23:36:20,1,student,books,book|bookmark
6281,2024-04-19 00:07:28,2,student,journaling,diary|pen
6282,2024-05-04 01:56:04,2,student,office,planner|pen
6283,2024-03-20 09:48:23,9,student,journaling,diary|pen
6284,2024-01-26 01:28:43,7,student,mixed,book|notebook|pen|bookmark
6285,2024-03-25 06:45:51,7,student,study_set,textbook|notebook|highlighter
6286,2024-08-11 08:07:50,10,office_worker,reading,novel|book
6287,2024-08-05 02:47:33,4,student,reading,novel|book
6288,2024-11-13 16:04:59,6,office_worker,gift,novel|bookmark|gift_wrap
6289,2024-05-13 21:41:23,6,casual_reader,office,planner|pen
6290,2024-07-26 18:40:59,3,office_worker,study_set,textbook|notebook|highlighter
6291,2024-03-22 07:47:35,5,student,stationery,notebook|pen|highlighter
6292,2024-07-05 15:58:43,12,office_worker,reading,novel|book|highlighter
6293,2024-02-22 20:39:21,9,student,notes,sticky_notes|pen|notebook
6294,2024-12-14 12:45:51,8,casual_reader,gift,novel|bookmark|gift_wrap
6295,2024-07-20 15:40:55,8,student,office,planner|pen
6296,2024-12-21 12:44:57,1,office_worker,journaling,diary|pen|highlighter
6297,2024-07-26 00:44:43,1,student,journaling,diary|pen|eraser
6298,2024-04-26 06:57:48,7,student,reading,novel|book
6299,2024-06-18 21:47:53,4,student,study_set,textbook|notebook|highlighter
6300,2024-05-21 09:30:28,5,casual_reader,study_set,textbook|notebook|highlighter
6301,2024-09-04 01:10:08,8,student,reading,novel|book
6302,2024-11-25 11:54:41,10,office_worker,books,book|bookmark
6303,2024-07-09 07:20:16,11,casual_reader,gift,novel|bookmark|gift_wrap
6304,2024-01-24 07:06:20,12,office_worker,journaling,diary|pen
6305,2024-02-27 14:11:28,6,casual_reader,office,planner|pen
6306,2024-03-02 19:43:32,11,office_worker,stationery,notebook|pen|highlighter|book
6307,2024-01-11 06:46:04,10,casual_reader,stationery,notebook|pen|highlighter
6308,2024-01-28 03:52:45,1,office_worker,office,planner|pen
6309,2024-05-17 20:24:27,2,student,books,book|bookmark
6310,2024-09-05 22:31:53,2,student,stationery,notebook|pen|highlighter
6311,2024-12-24 22:15:09,3,student,stationery,notebook|pen|highlighter|bookmark
6312,2024-04-09 00:17:16,5,student,office,planner|pen
6313,2024-11-24 00:39:04,10,student,journaling,diary|pen
6314,2024-12-20 18:53:37,1,office_worker,study_set,textbook|notebook|highlighter
6315,2024-10-30 00:27:53,6,casual_reader,notes,sticky_notes|pen|notebook|bookmark
6316,2024-08-29 00:52:48,8,casual_reader,books,book|bookmark
6317,2024-03-30 12:04:03,2,casual_reader,office,planner|pen|bookmark
6318,2024-09-27 02:50:13,10,office_worker,school,pencil|eraser|notebook
6319,2024-04-29 21:52:28,9,student,school,pencil|eraser|notebook|book
6320,2024-10-23 01:35:15,9,casual_reader,stationery,notebook|pen|highlighter
6321,2024-09-23 19:07:16,9,office_worker,journaling,diary|pen|eraser|book
6322,2024-09-24 13:52:25,3,student,stationery,notebook|pen|highlighter
6323,2024-03-08 08:27:34,1,student,reading,novel|book|highlighter
6324,2024-06-13 11:46:13,9,student,study_set,textbook|notebook|highlighter
6325,2024-02-17 07:33:42,10,office_worker,journaling,diary|pen
6326,2024-11-22 06:57:37,8,student,books,book|bookmark
6327,2024-03-21 22:44:10,1,office_worker,mixed,book|notebook|pen
6328,2024-02-08 12:05:49,12,casual_reader,gift,novel|bookmark|gift_wrap
6329,2024-05-05 13:31:05,7,student,study_set,textbook|notebook|highlighter|eraser
6330,2024-10-28 14:40:30,6,student,notes,sticky_notes|pen|notebook|bookmark
6331,2024-03-18 16:39:46,11,student,study_set,textbook|notebook|highlighter|sticky_notes
6332,2024-03-11 20:45:00,2,casual_reader,reading,novel|book
6333,2024-05-15 02:51:57,12,student,notes,sticky_notes|pen|notebook
6334,2024-08-22 02:28:20,7,office_worker,school,pencil|eraser|notebook
6335,2024-06-02 02:14:38,12,office_worker,mixed,book|notebook|pen
6336,2024-02-24 11:14:55,2,casual_reader,mixed,book|notebook|pen
6337,2024-01-19 03:21:55,1,student,reading,novel|book
6338,2024-02-07 15:49:29,7,casual_reader,stationery,notebook|pen|highlighter|bookmark
6339,2024-12-14 03:35:49,5,office_worker,stationery,notebook|pen|highlighter|eraser
6340,2024-09-21 06:09:15,7,student,school,pencil|eraser|notebook
6341,2024-09-25 08:23:33,7,student,gift,novel|bookmark|gift_wrap
6342,2024-08-25 09:55:56,6,student,stationery,notebook|pen|highlighter
6343,2024-04-15 01:00:39,9,casual_reader,notes,sticky_notes|pen|notebook
6344,2024-03-27 00:54:30,11,office_worker,mixed,book|notebook|pen
6345,2024-06-15 21:52:40,11,student,gift,novel|bookmark|gift_wrap
6346,2024-05-29 13:27:13,12,office_worker,notes,sticky_notes|pen|notebook|eraser
6347,2024-06-04 16:15:12,9,student,reading,novel|book
6348,2024-05-11 00:30:27,2,office_worker,office,planner|pen
6349,2024-02-19 14:43:32,12,student,books,book|bookmark
6350,2024-09-18 12:15:43,7,casual_reader,stationery,notebook|pen|highlighter
6351,2024-04-01 04:55:08,4,office_worker,study_set,textbook|notebook|highlighter
6352,2024-08-21 07:02:08,4,student,books,book|bookmark
6353,2024-12-20 23:06:41,5,office_worker,books,book|bookmark|sticky_notes
6354,2024-09-11 09:51:52,8,student,journaling,diary|pen|eraser|sticky_notes|book
6355,2024-09-23 08:49:16,2,student,gift,novel|bookmark|gift_wrap
6356,2024-02-07 07:45:09,6,student,reading,novel|book
6357,2024-06-13 11:26:02,7,student,books,book|bookmark
6358,2024-05-13 03:50:47,5,casual_reader,mixed,book|notebook|pen
6359,2024-05-10 04:49:27,3,office_worker,gift,novel|bookmark|gift_wrap|book
6360,2024-05-08 03:22:09,12,office_worker,reading,novel|book
6361,2024-04-06 15:52:13,2,student,office,planner|pen|bookmark
6362,2024-03-05 04:20:46,5,student,notes,sticky_notes|pen|notebook
6363,2024-12-26 05:57:55,1,student,journaling,diary|pen
6364,2024-12-26 17:51:01,6,casual_reader,notes,sticky_notes|pen|notebook
6365,2024-09-01 00:27:50,6,student,notes,sticky_notes|pen|notebook|bookmark
6366,2024-01-03 11:08:45,3,student,journaling,diary|pen
6367,2024-09-11 04:03:03,12,student,office,planner|pen
6368,2024-12-12 08:44:27,9,student,journaling,diary|pen|book
6369,2024-05-15 10:37:01,2,student,office,planner|pen|bookmark
6370,2024-11-06 01:02:37,7,student,journaling,diary|pen
6371,2024-01-03 05:51:25,3,student,study_set,textbook|notebook|highlighter|bookmark
6372,2024-10-26 14:53:14,11,casual_reader,books,book|bookmark
6373,2024-01-21 23:58:24,8,student,school,pencil|eraser|notebook
6374,2024-06-05 05:54:22,5,student,reading,novel|book
6375,2024-09-05 10:50:52,10,office_worker,notes,sticky_notes|pen|notebook
6376,2024-08-30 01:56:40,1,casual_reader,reading,novel|book
6377,2024-06-12 10:45:48,8,student,books,book|bookmark|eraser
6378,2024-10-16 14:32:29,9,student,mixed,book|notebook|pen
6379,2024-01-11 00:08:57,4,office_worker,books,book|bookmark
6380,2024-05-03 21:40:16,10,student,journaling,diary|pen
6381,2024-06-03 21:36:11,10,student,mixed,book|notebook|pen
6382,2024-10-25 07:54:27,7,student,reading,novel|book
6383,2024-05-16 16:00:24,7,student,gift,novel|bookmark|gift_wrap
6384,2024-02-19 04:11:44,4,student,reading,novel|book
6385,2024-02-12 22:12:53,3,student,notes,sticky_notes|pen|notebook
6386,2024-12-25 04:53:21,3,office_worker,mixed,book|notebook|pen
6387,2024-11-03 20:08:08,3,student,notes,sticky_notes|pen|notebook|bookmark
6388,2024-03-26 16:56:06,10,student,reading,novel|book
6389,2024-05-28 05:42:05,2,casual_reader,reading,novel|book
6390,2024-02-08 21:41:56,4,office_worker,journaling,diary|pen
6391,2024-10-09 13:11:10,7,office_worker,stationery,notebook|pen|highlighter
6392,2024-06-05 16:11:18,2,student,office,planner|pen
6393,2024-10-23 20:32:26,6,casual_reader,school,pencil|eraser|notebook
6394,2024-10-30 16:00:08,1,student,gift,novel|bookmark|gift_wrap
6395,2024-10-16 16:10:56,12,office_worker,study_set,textbook|notebook|highlighter|sticky_notes
6396,2024-05-19 06:51:10,12,student,books,book|bookmark|highlighter
6397,2024-12-26 16:26:07,8,student,notes,sticky_notes|pen|notebook
6398,2024-12-30 20:13:02,4,casual_reader,stationery,notebook|pen|highlighter|bookmark
6399,2024-03-10 17:21:00,3,student,office,planner|pen
6400,2024-10-10 10:52:28,6,student,journaling,diary|pen|bookmark|highlighter
6401,2024-07-16 04:58:30,2,office_worker,journaling,diary|pen
6402,2024-09-15 16:36:09,11,student,office,planner|pen|sticky_notes
6403,2024-01-27 06:25:36,1,office_worker,stationery,notebook|pen|highlighter
6404,2024-04-15 11:07:42,3,student,gift,novel|bookmark|gift_wrap
6405,2024-02-22 04:31:41,12,student,gift,novel|bookmark|gift_wrap
6406,2024-06-04 09:02:06,11,casual_reader,journaling,diary|pen
6407,2024-01-28 19:39:28,5,casual_reader,reading,novel|book
6408,2024-06-21 21:17:46,8,student,journaling,diary|pen
6409,2024-09-15 11:12:12,7,student,mixed,book|notebook|pen|eraser
6410,2024-02-08 19:54:26,12,casual_reader,stationery,notebook|pen|highlighter
6411,2024-12-28 11:24:23,6,student,school,pencil|eraser|notebook
6412,2024-06-29 19:40:47,8,student,books,book|bookmark|eraser
6413,2024-10-22 17:34:55,2,student,office,planner|pen
6414,2024-05-21 19:39:19,10,office_worker,gift,novel|bookmark|gift_wrap
6415,2024-03-16 01:11:31,10,casual_reader,gift,novel|bookmark|gift_wrap
6416,2024-07-24 15:09:20,5,office_worker,gift,novel|bookmark|gift_wrap
6417,2024-01-15 23:19:28,10,office_worker,school,pencil|eraser|notebook
6418,2024-03-11 02:17:31,3,student,books,book|bookmark|highlighter
6419,2024-07-08 02:06:18,1,office_worker,stationery,notebook|pen|highlighter|eraser
6420,2024-06-27 12:21:55,10,student,school,pencil|eraser|notebook
6421,2024-12-19 14:13:50,3,casual_reader,school,pencil|eraser|notebook
6422,2024-07-13 15:51:12,7,student,notes,sticky_notes|pen|notebook
6423,2024-09-06 22:16:13,12,student,books,book|bookmark
6424,2024-05-20 06:02:35,6,casual_reader,stationery,notebook|pen|highlighter|bookmark
6425,2024-09-13 13:15:36,8,casual_reader,journaling,diary|pen
6426,2024-05-26 00:14:14,3,office_worker,reading,novel|book
6427,2024-02-06 22:42:50,2,student,journaling,diary|pen
6428,2024-02-13 03:47:26,12,student,office,planner|pen
6429,2024-01-27 15:07:28,10,student,school,pencil|eraser|notebook
6430,2024-03-23 12:55:44,1,casual_reader,school,pencil|eraser|notebook
6431,2024-01-17 07:13:53,9,student,stationery,notebook|pen|highlighter
6432,2024-01-22 07:34:15,2,student,books,book|bookmark
6433,2024-06-02 00:54:11,8,casual_reader,study_set,textbook|notebook|highlighter
6434,2024-07-21 12:21:55,10,student,office,planner|pen
6435,2024-03-21 03:51:03,10,office_worker,stationery,notebook|pen|highlighter|bookmark|sticky_notes
6436,2024-10-19 16:04:11,5,student,stationery,notebook|pen|highlighter|eraser
6437,2024-10-17 00:23:09,7,student,office,planner|pen
6438,2024-07-17 15:02:55,5,student,office,planner|pen
6439,2024-01-30 12:54:30,3,student,notes,sticky_notes|pen|notebook
6440,2024-04-01 08:18:19,2,office_worker,stationery,notebook|pen|highlighter
6441,2024-02-15 04:38:37,10,office_worker,books,book|bookmark
6442,2024-01-29 09:44:15,9,student,gift,novel|bookmark|gift_wrap
6443,2024-08-27 10:59:08,11,office_worker,mixed,book|notebook|pen|highlighter
6444,2024-07-21 22:03:15,3,casual_reader,study_set,textbook|notebook|highlighter
6445,2024-02-01 19:26:17,1,student,reading,novel|book
6446,2024-05-08 00:50:21,3,office_worker,study_set,textbook|notebook|highlighter|bookmark
6447,2024-10-18 21:20:35,5,office_worker,study_set,textbook|notebook|highlighter
